15.4747436047,2.2381875000,2.1120000000,1.8821250000,28.6585937500,20.1718750000
15.5471301079,2.2417500000,2.1146250000,1.8825000000,28.6503906250,20.1578125000
15.6242766380,2.2453125000,2.1178125000,1.8828750000,28.6421875000,20.1718750000
15.7239754200,2.2501875000,2.1213750000,1.8836250000,28.6421875000,20.1671875000
15.8241760731,2.2550625000,2.1251250000,1.8841875000,28.6585937500,20.1625000000
15.9243478775,2.2601250000,2.1288750000,1.8849375000,28.6503906250,20.1718750000
16.0246140957,2.2653750000,2.1326250000,1.8856875000,28.6503906250,20.1531250000
16.1240000725,2.2704375000,2.1363750000,1.8862500000,28.6421875000,20.1531250000
16.2242608070,2.2758750000,2.1399375000,1.8871875000,28.6503906250,20.1484375000
16.3242886066,2.2811250000,2.1440625000,1.8879375000,28.6421875000,20.1484375000
16.4711492062,2.2890000000,2.1493125000,1.8890625000,28.6585937500,20.2796875000
16.5246152878,2.2918125000,2.1513750000,1.8896250000,28.6421875000,20.2796875000
16.6246290207,2.2972500000,2.1549375000,1.8903750000,28.6421875000,20.2796875000
16.7244250774,2.3028750000,2.1586875000,1.8911250000,28.6421875000,20.2750000000
16.8241117001,2.3085000000,2.1622500000,1.8920625000,28.6339843750,20.2843750000
16.9244589806,2.3141250000,2.1660000000,1.8928125000,28.6503906250,20.2843750000
17.0246124268,2.3195625000,2.1697500000,1.8937500000,28.6257812500,20.2562500000
17.1247241497,2.3251875000,2.1731250000,1.8948750000,28.6175781250,20.2515625000
17.2240054607,2.3306250000,2.1768750000,1.8958125000,28.6175781250,20.2609375000
17.3241610527,2.3364375000,2.1800625000,1.8969375000,28.6093750000,20.2609375000
17.4601778984,2.3441250000,2.1849375000,1.8982500000,28.6175781250,20.2703125000
17.5239021778,2.3478750000,2.1871875000,1.8988125000,28.6421875000,20.3406250000
17.6241731644,2.3533125000,2.1905625000,1.8999375000,28.6421875000,20.3406250000
17.7241976261,2.3591250000,2.1939375000,1.9006875000,28.6421875000,20.3453125000
17.8246986866,2.3647500000,2.1971250000,1.9020000000,28.6503906250,20.3453125000
17.9240953922,2.3703750000,2.2005000000,1.9029375000,28.6339843750,20.3406250000
18.0244579315,2.3760000000,2.2038750000,1.9042500000,28.6339843750,20.4203125000
18.1246330738,2.3816250000,2.2068750000,1.9053750000,28.6421875000,20.4250000000
18.2242641449,2.3874375000,2.2102500000,1.9063125000,28.6339843750,20.4250000000
18.3240914345,2.3928750000,2.2130625000,1.9074375000,28.6339843750,20.4203125000
18.4614803791,2.4005625000,2.2171875000,1.9091250000,28.6585937500,20.4250000000
18.5244264603,2.4037500000,2.2190625000,1.9096875000,28.6585937500,20.4156250000
18.6244356632,2.4093750000,2.2220625000,1.9110000000,28.6421875000,20.4156250000
18.7241702080,2.4148125000,2.2248750000,1.9121250000,28.6421875000,20.4156250000
18.8246631622,2.4202500000,2.2276875000,1.9134375000,28.6339843750,20.4203125000
18.9241113663,2.4256875000,2.2306875000,1.9145625000,28.6503906250,20.4250000000
19.0245137215,2.4311250000,2.2333125000,1.9156875000,28.6011718750,20.4296875000
19.1240456104,2.4363750000,2.2361250000,1.9168125000,28.6257812500,20.4343750000
19.2245268822,2.4418125000,2.2385625000,1.9181250000,28.6175781250,20.4296875000
19.3240590096,2.4470625000,2.2411875000,1.9196250000,28.6339843750,20.4390625000
19.4633927345,2.4543750000,2.2447500000,1.9215000000,28.6093750000,20.4343750000
19.5243649483,2.4573750000,2.2464375000,1.9220625000,28.6339843750,20.5234375000
19.6245884895,2.4628125000,2.2488750000,1.9233750000,28.6257812500,20.5234375000
19.7249228954,2.4678750000,2.2515000000,1.9246875000,28.6175781250,20.5281250000
19.8243346214,2.4729375000,2.2535625000,1.9261875000,28.6339843750,20.5234375000
19.9246251583,2.4778125000,2.2561875000,1.9273125000,28.6503906250,20.5234375000
20.0247600079,2.4830625000,2.2582500000,1.9286250000,28.6175781250,20.5515625000
20.1240756512,2.4877500000,2.2605000000,1.9299375000,28.6175781250,20.5515625000
20.2242205143,2.4928125000,2.2627500000,1.9314375000,28.6175781250,20.5515625000
20.3245503902,2.4975000000,2.2650000000,1.9327500000,28.6257812500,20.5562500000
20.4663298130,2.5046250000,2.2680000000,1.9346250000,28.6339843750,20.5609375000
20.5242924690,2.5072500000,2.2693125000,1.9355625000,28.6175781250,20.5796875000
20.6247179508,2.5121250000,2.2713750000,1.9368750000,28.6011718750,20.5890625000
20.7241811752,2.5166250000,2.2732500000,1.9383750000,28.6093750000,20.5890625000
20.8241012096,2.5213125000,2.2753125000,1.9396875000,28.6257812500,20.5843750000
20.9244835377,2.5260000000,2.2773750000,1.9410000000,28.6093750000,20.5843750000
21.0247986317,2.5305000000,2.2792500000,1.9425000000,28.6175781250,20.6781250000
21.1241550446,2.5351875000,2.2811250000,1.9440000000,28.6175781250,20.6781250000
21.2246720791,2.5393125000,2.2830000000,1.9453125000,28.6175781250,20.6734375000
21.3246781826,2.5440000000,2.2846875000,1.9466250000,28.6011718750,20.6781250000
21.4703416824,2.5503750000,2.2875000000,1.9488750000,28.6257812500,20.6734375000
21.5247030258,2.5526250000,2.2882500000,1.9492500000,28.6093750000,20.6781250000
21.6246454716,2.5567500000,2.2899375000,1.9509375000,28.6093750000,20.6734375000
21.7242743969,2.5608750000,2.2918125000,1.9522500000,28.6093750000,20.6734375000
21.8247284889,2.5651875000,2.2933125000,1.9539375000,28.6011718750,20.6781250000
21.9243230820,2.5693125000,2.2948125000,1.9550625000,28.6175781250,20.6781250000
22.0246686935,2.5732500000,2.2965000000,1.9565625000,28.6011718750,20.7250000000
22.1241710186,2.5773750000,2.2981875000,1.9580625000,28.5929687500,20.7296875000
22.2246322632,2.5815000000,2.2998750000,1.9595625000,28.5847656250,20.7296875000
22.3239974976,2.5854375000,2.3013750000,1.9610625000,28.6011718750,20.7250000000
22.4716515541,2.5910625000,2.3036250000,1.9631250000,28.6011718750,20.7531250000
22.5240337849,2.5931250000,2.3043750000,1.9638750000,28.6175781250,20.8046875000
22.6248168945,2.5970625000,2.3056875000,1.9653750000,28.6093750000,20.8093750000
22.7245843410,2.6006250000,2.3071875000,1.9668750000,28.6175781250,20.8093750000
22.8241436481,2.6045625000,2.3085000000,1.9681875000,28.6093750000,20.8093750000
22.9245758057,2.6083125000,2.3098125000,1.9696875000,28.6093750000,20.8093750000
23.0241103172,2.6120625000,2.3111250000,1.9711875000,28.5847656250,20.8328125000
23.1244444847,2.6154375000,2.3126250000,1.9726875000,28.5929687500,20.8328125000
23.2248816490,2.6191875000,2.3141250000,1.9741875000,28.5847656250,20.8234375000
23.3241767883,2.6225625000,2.3152500000,1.9756875000,28.5847656250,20.8281250000
23.4774644375,2.6281875000,2.3171250000,1.9779375000,28.5683593750,20.8796875000
23.5258059502,2.6295000000,2.3178750000,1.9785000000,28.5929687500,20.8843750000
23.6248803139,2.6326875000,2.3190000000,1.9800000000,28.5847656250,20.8890625000
23.7243978977,2.6362500000,2.3201250000,1.9815000000,28.5847656250,20.8796875000
23.8248693943,2.6392500000,2.3212500000,1.9830000000,28.5765625000,20.8890625000
23.9245476723,2.6428125000,2.3223750000,1.9845000000,28.5929687500,20.8843750000
24.0242483616,2.6461875000,2.3236875000,1.9858125000,28.6093750000,20.8937500000
24.1246180534,2.6493750000,2.3248125000,1.9875000000,28.6175781250,20.8937500000
24.2241828442,2.6523750000,2.3259375000,1.9888125000,28.6093750000,20.8890625000
24.3247628212,2.6555625000,2.3270625000,1.9903125000,28.6093750000,20.8843750000
24.4717385769,2.6600625000,2.3285625000,1.9925625000,28.6175781250,20.8937500000
24.5248553753,2.6617500000,2.3293125000,1.9933125000,28.6011718750,20.9312500000
24.6246831417,2.6647500000,2.3302500000,1.9946250000,28.5847656250,20.9359375000
24.7241823673,2.6675625000,2.3311875000,1.9961250000,28.6093750000,20.9312500000
24.8246915340,2.6707500000,2.3323125000,1.9976250000,28.6011718750,20.9406250000
24.9242002964,2.6737500000,2.3332500000,1.9991250000,28.6011718750,20.9359375000
25.0247595310,2.6765625000,2.3343750000,2.0004375000,28.5929687500,20.9312500000
25.1243212223,2.6793750000,2.3353125000,2.0019375000,28.5765625000,20.9359375000
25.2240135670,2.6821875000,2.3360625000,2.0032500000,28.6011718750,20.9359375000
25.3245723248,2.6848125000,2.3373750000,2.0049375000,28.5929687500,20.9359375000
25.4716348648,2.6891250000,2.3386875000,2.0071875000,28.5765625000,20.9359375000
25.5246338844,2.6906250000,2.3388750000,2.0079375000,28.5847656250,21.0250000000
25.6244709492,2.6930625000,2.3398125000,2.0092500000,28.5929687500,21.0343750000
25.7244751453,2.6955000000,2.3407500000,2.0107500000,28.5847656250,21.0296875000
25.8245241642,2.6983125000,2.3416875000,2.0120625000,28.6011718750,21.0250000000
25.9244563580,2.7007500000,2.3424375000,2.0133750000,28.5847656250,21.0250000000
26.0243840218,2.7033750000,2.3433750000,2.0150625000,28.5765625000,21.0625000000
26.1245903969,2.7058125000,2.3443125000,2.0163750000,28.5847656250,21.0625000000
26.2241241932,2.7084375000,2.3448750000,2.0178750000,28.5847656250,21.0625000000
26.3244996071,2.7108750000,2.3458125000,2.0191875000,28.5847656250,21.0671875000
26.4833762646,2.7148125000,2.3471250000,2.0216250000,28.5929687500,21.0578125000
26.5569238663,2.7165000000,2.3478750000,2.0227500000,28.6011718750,21.0531250000
26.6241238117,2.7181875000,2.3484375000,2.0236875000,28.5929687500,21.0578125000
26.7246291637,2.7204375000,2.3490000000,2.0250000000,28.5847656250,21.0578125000
26.8244302273,2.7228750000,2.3499375000,2.0265000000,28.5765625000,21.0578125000
26.9239659309,2.7249375000,2.3506875000,2.0280000000,28.5765625000,21.0625000000
27.0241048336,2.7273750000,2.3512500000,2.0289375000,28.5765625000,21.1562500000
27.1244635582,2.7298125000,2.3520000000,2.0306250000,28.5765625000,21.1609375000
27.2240025997,2.7316875000,2.3527500000,2.0321250000,28.5683593750,21.1562500000
27.3243775368,2.7339375000,2.3536875000,2.0334375000,28.5765625000,21.1562500000
27.4654119015,2.7373125000,2.3546250000,2.0355000000,28.5847656250,21.1562500000
27.5247774124,2.7382500000,2.3548125000,2.0360625000,28.5847656250,21.1609375000
27.6243662834,2.7405000000,2.3555625000,2.0375625000,28.5847656250,21.1609375000
27.7239773273,2.7425625000,2.3563125000,2.0390625000,28.5929687500,21.1609375000
27.8245875835,2.7446250000,2.3570625000,2.0405625000,28.6011718750,21.1609375000
27.9244725704,2.7466875000,2.3576250000,2.0418750000,28.5765625000,21.1656250000
28.0245232582,2.7487500000,2.3581875000,2.0430000000,28.5847656250,21.2218750000
28.1242096424,2.7508125000,2.3589375000,2.0446875000,28.5683593750,21.2218750000
28.2248134613,2.7526875000,2.3596875000,2.0458125000,28.5929687500,21.2265625000
28.3242444992,2.7547500000,2.3602500000,2.0471250000,28.5929687500,21.2218750000
28.4678921700,2.7573750000,2.3610000000,2.0491875000,28.5765625000,21.2218750000
28.5239129066,2.7585000000,2.3615625000,2.0499375000,28.6011718750,21.2265625000
28.6243629456,2.7603750000,2.3623125000,2.0512500000,28.6011718750,21.2218750000
28.7247383595,2.7624375000,2.3625000000,2.0527500000,28.6011718750,21.2312500000
28.8244547844,2.7643125000,2.3632500000,2.0540625000,28.5847656250,21.2218750000
28.9248847961,2.7658125000,2.3640000000,2.0553750000,28.5847656250,21.2265625000
29.0243723392,2.7676875000,2.3643750000,2.0566875000,28.5765625000,21.2453125000
29.1239321232,2.7695625000,2.3651250000,2.0581875000,28.5929687500,21.2406250000
29.2245688438,2.7714375000,2.3656875000,2.0593125000,28.5929687500,21.2453125000
29.3250098228,2.7731250000,2.3662500000,2.0606250000,28.5929687500,21.2500000000
29.4704127312,2.7755625000,2.3670000000,2.0626875000,28.5765625000,21.2500000000
29.5239675045,2.7765000000,2.3673750000,2.0632500000,28.5765625000,21.3156250000
29.6246311665,2.7781875000,2.3679375000,2.0645625000,28.5765625000,21.3203125000
29.7242784500,2.7798750000,2.3685000000,2.0658750000,28.5765625000,21.3250000000
29.8246786594,2.7815625000,2.3690625000,2.0671875000,28.5765625000,21.3156250000
29.9242117405,2.7832500000,2.3696250000,2.0685000000,28.5929687500,21.3156250000
30.0246229172,2.7847500000,2.3700000000,2.0698125000,28.5847656250,21.3156250000
30.1245398521,2.7862500000,2.3707500000,2.0711250000,28.5765625000,21.3203125000
30.2247028351,2.7881250000,2.3711250000,2.0724375000,28.5765625000,21.3203125000
30.3249180317,2.7896250000,2.3716875000,2.0735625000,28.6011718750,21.3203125000
30.4747967720,2.7920625000,2.3722500000,2.0756250000,28.5847656250,21.3203125000
30.5248210430,2.7928125000,2.3726250000,2.0761875000,28.5437500000,21.3765625000
30.6246166229,2.7943125000,2.3730000000,2.0775000000,28.5355468750,21.3765625000
30.7241852283,2.7958125000,2.3737500000,2.0788125000,28.5519531250,21.3718750000
30.8244318962,2.7971250000,2.3741250000,2.0801250000,28.5683593750,21.3718750000
30.9241025448,2.7986250000,2.3746875000,2.0812500000,28.5683593750,21.3765625000
31.0245580673,2.7999375000,2.3750625000,2.0825625000,28.5519531250,21.4093750000
31.1240465641,2.8016250000,2.3756250000,2.0838750000,28.5601562500,21.4140625000
31.2245380878,2.8029375000,2.3760000000,2.0851875000,28.5519531250,21.4140625000
31.3247418404,2.8046250000,2.3765625000,2.0863125000,28.5683593750,21.4140625000
31.5115492344,2.8072500000,2.3773125000,2.0885625000,28.5847656250,21.4421875000
31.5611422062,2.8080000000,2.3776875000,2.0889375000,28.5847656250,21.4328125000
31.6243681908,2.8085625000,2.3778750000,2.0898750000,28.5929687500,21.4375000000
31.7248494625,2.8100625000,2.3782500000,2.0910000000,28.5847656250,21.4281250000
31.8247478008,2.8113750000,2.3788125000,2.0925000000,28.5765625000,21.4375000000
31.9243538380,2.8126875000,2.3791875000,2.0936250000,28.5847656250,21.4328125000
32.0240015984,2.8140000000,2.3795625000,2.0947500000,28.5847656250,21.4656250000
32.1244673729,2.8155000000,2.3803125000,2.0960625000,28.5929687500,21.4656250000
32.2240357399,2.8166250000,2.3805000000,2.0973750000,28.5847656250,21.4609375000
32.3247115612,2.8179375000,2.3808750000,2.0985000000,28.5765625000,21.4703125000
32.4790134430,2.8200000000,2.3816250000,2.1001875000,28.5929687500,21.4656250000
32.5281579494,2.8205625000,2.3820000000,2.1007500000,28.5847656250,21.5265625000
32.6246767044,2.8215000000,2.3823750000,2.1020625000,28.5929687500,21.5171875000
32.7243249416,2.8228125000,2.3825625000,2.1030000000,28.6011718750,21.5312500000
32.8248214722,2.8239375000,2.3829375000,2.1041250000,28.5929687500,21.5312500000
32.9241781235,2.8252500000,2.3833125000,2.1054375000,28.5765625000,21.5265625000
33.0246493816,2.8263750000,2.3838750000,2.1063750000,28.5519531250,21.5546875000
33.1241843700,2.8275000000,2.3844375000,2.1078750000,28.5683593750,21.5546875000
33.2247624397,2.8288125000,2.3846250000,2.1090000000,28.5601562500,21.5546875000
33.3244893551,2.8299375000,2.3850000000,2.1099375000,28.5601562500,21.5593750000
33.4727842808,2.8318125000,2.3855625000,2.1116250000,28.5683593750,21.5593750000
33.5245547295,2.8320000000,2.3859375000,2.1121875000,28.5683593750,21.5734375000
33.6240422726,2.8333125000,2.3863125000,2.1135000000,28.5765625000,21.5734375000
